Date,TemperatureCMax,TemperatureCMin,TemperatureCAvg,TdAvgC,HrAvg,WindkmhDir,WindkmhInt,PresslevHp,Precmm,TotClOct,lowClOct,SunD1h,VisKm,station_ID,WindkmhGust,PreselevHp,SnowDepcm
2023-01-13,31.9,24.4,28.4,23.4,75.4,E,9.1,1010.7,0.0,7.0,2.4,8.6,12.8,48698,NA,NA,NA
2023-01-14,32.2,24.2,26.8,23.8,84.5,ENE,6.1,1010.4,5.0,7.0,1.5,6.1,9.8,48698,NA,NA,NA
2023-01-15,32.2,25.4,27.4,24.0,82.5,E,6.2,1009.2,0.6,7.0,3.0,6.2,9.1,48698,NA,NA,NA
2023-01-16,32.5,25.2,27.4,23.6,80.5,ENE,8.8,1009.4,Tr,7.0,2.5,5.0,10.5,48698,NA,NA,NA
2023-01-17,31.7,25.3,28,22.3,72.0,NE,13.5,1010.4,0.0,7.0,2.2,8.4,14.0,48698,NA,NA,NA
2023-01-18,32.1,25.1,27.7,22.6,74.8,NE,12.2,1011.5,0.4,7.0,1.9,10.4,12.1,48698,NA,NA,NA
2023-01-19,31.1,24.8,27.1,22.8,78.5,NE,12.8,1011.3,13.0,7.0,2.5,9.5,11.4,48698,NA,NA,NA
2023-01-20,29.5,24.3,25.9,23.5,86.6,NE,8.8,1010.3,11.0,7.1,4.4,2.0,9.0,48698,NA,NA,NA
2023-01-21,30.2,24.5,26.4,23.9,86.6,NE,8.0,1009.6,20.4,7.1,3.0,1.7,9.9,48698,NA,NA,NA
2023-01-22,31.5,24.2,27.1,23.7,82.4,NE,9.3,1008.6,9.2,7.0,3.4,9.9,11.4,48698,NA,NA,NA
2023-01-23,30.1,24.4,26.6,24.1,86.6,NE,8.0,1007.9,13.2,7.1,3.4,3.8,8.8,48698,NA,NA,NA
2023-01-24,28.2,23.9,24.7,23.4,92.5,N,6.4,1008.5,60.4,7.8,4.1,0.2,7.1,48698,NA,NA,NA
2023-01-25,25.4,22.9,23.6,22.3,92.4,N,7.3,1009.1,55.4,8.0,2.5,0.0,7.8,48698,NA,NA,NA
2023-01-26,26.7,23.4,24.1,22.7,91.6,NNE,8.0,1009.7,40.8,8.0,3.0,0.0,8.5,48698,NA,NA,NA
2023-01-27,31.0,23.6,26.1,22.7,81.6,NNE,8.5,1009.1,Tr,7.2,2.1,0.0,12.5,48698,NA,NA,NA
2023-01-28,31.3,24.0,26,22.6,83.0,NNE,9.4,1008.1,5.2,7.2,3.4,6.7,10.1,48698,NA,NA,NA
2023-01-29,25.2,22.4,23.8,22.1,90.4,NNE,14.1,1008.9,24.6,8.0,3.1,0.0,8.0,48698,NA,NA,NA
2023-01-29,25.2,22.4,23.8,22.1,90.4,NNE,14.1,1008.9,24.6,8.0,3.1,0.0,8.0,48698,NA,NA,NA
2023-01-30,29.0,23.3,25.2,22.9,86.8,NE,11.0,1009.7,2.7,7.5,3.9,0.0,9.4,48698,NA,NA,NA
2023-01-30,29.0,23.3,25.2,22.9,86.8,NE,11.0,1009.7,2.7,7.5,3.9,0.0,9.4,48698,NA,NA,NA
2023-01-31,29.2,24.2,25.6,23.0,86.7,NE,11.1,1009.9,4.4,7.2,3.5,1.4,9.1,48698,NA,NA,NA
2023-01-31,29.2,24.2,25.6,23.0,86.7,NE,11.1,1009.9,4.4,7.2,3.5,1.4,9.1,48698,NA,NA,NA
2023-02-01,30.4,23.6,25.4,23.1,86.3,NE,9.0,1009.3,15.0,7.2,3.2,0.0,10.4,48698,NA,NA,NA
2023-02-01,30.4,23.6,25.4,23.1,86.3,NE,9.0,1009.3,15.0,7.2,3.2,0.0,10.4,48698,NA,NA,NA
2023-02-02,30.8,24.8,27.3,23.2,78.9,NE,11.4,1009.1,0.0,7.0,1.6,4.9,13.8,48698,NA,NA,NA
2023-02-03,31.4,24.1,27.1,23.3,80.5,ENE,9.3,1009.0,1.2,7.0,2.1,5.8,12.8,48698,NA,NA,NA
2023-02-04,31.1,23.6,25.7,22.9,86.1,NE,9.0,1008.8,16.0,7.1,3.4,4.7,9.5,48698,NA,NA,NA
2023-02-05,30.4,23.9,25.8,23.5,86.7,NNE,8.8,1008.5,13.2,7.1,2.2,0.4,10.1,48698,NA,NA,NA
2023-02-06,31.6,24.6,26.4,23.3,83.6,NNE,7.2,1008.9,5.0,7.1,3.2,5.2,11.1,48698,NA,NA,NA
2023-02-07,31.9,24.3,27,21.9,74.8,NNE,9.6,1009.1,0.0,7.0,1.5,2.9,14.0,48698,NA,NA,NA
2023-02-08,31.4,24.8,27.4,23.7,80.8,NE,13.3,1009.1,Tr,7.0,2.1,4.6,12.1,48698,NA,NA,NA
2023-02-09,31.1,25.6,27.6,23.5,78.9,NE,13.2,1009.4,0.0,7.0,2.9,8.3,11.4,48698,NA,NA,NA
2023-02-10,31.0,25.4,27.6,23.5,78.9,ENE,10.6,1009.5,Tr,7.0,3.1,4.9,12.8,48698,NA,NA,NA
2023-02-11,31.8,25.3,27.5,23.7,81.1,NE,10.7,1009.5,1.2,7.0,3.8,4.4,11.9,48698,NA,NA,NA
2023-02-12,31.0,24.5,27.2,23.5,80.8,NE,8.7,1010.3,0.8,7.1,3.2,5.9,12.1,48698,NA,NA,NA
2023-02-13,31.2,22.8,25.4,23.0,87.3,NE,6.6,1011.1,52.4,7.1,3.1,0.6,9.1,48698,NA,NA,NA
2023-02-14,31.7,25.1,27.4,23.6,81.1,ENE,8.0,1010.1,11.0,7.0,2.8,2.7,10.8,48698,NA,NA,NA
2023-02-15,32.0,21.8,26,23.6,87.7,NE,11.0,1010.0,53.0,7.4,2.9,5.0,11.0,48698,NA,NA,NA
2023-02-16,30.4,21.7,26.6,22.3,77.9,NE,11.8,1010.8,0.0,7.0,1.5,1.4,13.1,48698,NA,NA,NA
2023-02-17,30.6,24.1,27,22.2,76.3,NE,12.1,1011.2,0.0,6.9,1.8,9.8,12.8,48698,NA,NA,NA
2023-02-18,31.5,25.0,27.8,23.2,77.0,NE,14.5,1010.6,0.0,7.0,2.6,7.7,12.1,48698,NA,NA,NA
2023-02-19,31.8,25.6,27.9,23.3,76.8,NE,16.4,1010.5,0.0,6.9,1.9,9.1,13.8,48698,NA,NA,NA
2023-02-20,31.9,25.5,27.9,22.9,75.6,NE,13.7,1010.4,0.2,7.0,2.4,8.4,13.2,48698,NA,NA,NA
2023-02-21,31.4,25.0,27.2,22.7,76.7,NE,12.8,1011.1,1.2,7.0,2.4,3.1,12.5,48698,NA,NA,NA
2023-02-22,31.3,25.5,27.6,22.4,74.1,NE,15.2,1011.5,0.0,7.0,2.4,9.3,12.5,48698,NA,NA,NA
2023-02-23,30.9,25.9,27.5,22.5,74.8,NE,15.1,1010.8,0.0,7.0,2.4,2.2,13.2,48698,NA,NA,NA
2023-02-24,31.5,25.8,27.8,22.3,72.9,NE,15.7,1010.1,0.0,7.0,2.2,4.8,12.0,48698,NA,NA,NA
2023-02-25,31.1,24.8,27.5,22.5,75.0,NE,12.7,1011.8,0.0,7.0,1.8,7.7,12.2,48698,NA,NA,NA
2023-02-26,31.0,25.2,27.6,22.3,73.7,NE,18.1,1013.0,0.0,7.0,1.5,6.3,12.2,48698,NA,NA,NA
2023-02-27,31.2,24.1,26.8,22.9,80.8,NE,13.7,1013.3,13.0,7.0,4.5,8.5,9.6,48698,NA,NA,NA
2023-02-28,30.6,24.7,26.4,23.4,84.5,NE,11.4,1012.5,17.6,7.4,3.9,5.5,9.4,48698,NA,NA,NA
2023-03-01,28.4,21.8,23.5,22.3,93.2,WNW,8.5,1013.1,220.2,8.0,4.2,0.0,5.4,48698,NA,NA,NA
2023-03-01,28.4,21.8,23.5,22.3,93.2,WNW,8.5,1013.1,220.2,8.0,4.2,0.0,5.4,48698,NA,NA,NA
2023-03-02,29.2,22.5,25.2,22.2,83.4,NNE,6.8,1012.8,Tr,7.4,3.6,0.0,11.2,48698,NA,NA,NA
2023-03-03,30.0,23.2,24.3,23.0,92.9,NNE,7.8,1013.4,62.0,8.0,3.8,3.4,6.3,48698,NA,NA,NA
2023-03-04,25.7,23.0,24.5,22.9,91.2,N,7.1,1014.4,28.0,7.5,2.8,0.0,8.1,48698,NA,NA,NA
2023-03-05,27.2,22.7,24.8,22.9,89.0,NNE,9.8,1013.9,14.2,8.0,4.0,0.0,6.0,48698,NA,NA,NA
2023-03-06,28.8,23.6,25.6,22.5,83.2,NE,10.7,1013.6,1.4,7.1,3.0,0.9,9.2,48698,NA,NA,NA
2023-03-07,29.3,24.2,26,22.3,80.0,NE,13.0,1013.0,Tr,7.0,3.6,3.8,11.4,48698,NA,NA,NA
2023-03-08,30.0,24.8,26.9,23.0,79.6,NE,12.3,1012.8,0.2,7.0,3.2,5.5,10.6,48698,NA,NA,NA
2023-03-09,31.2,25.3,27.4,23.2,78.5,NE,16.6,1011.8,0.0,7.0,3.5,7.7,12.6,48698,NA,NA,NA
2023-03-10,31.2,25.7,27.8,23.4,78.1,ENE,17.0,1011.0,0.0,7.0,2.9,10.7,11.9,48698,NA,NA,NA
2023-03-11,30.7,25.6,27.4,23.4,79.5,ENE,15.0,1011.2,Tr,7.0,3.4,4.9,11.2,48698,NA,NA,NA
2023-03-12,31.2,25.1,27.5,23.1,77.3,ENE,14.4,1011.6,0.0,7.0,1.8,5.0,13.0,48698,NA,NA,NA
2023-03-13,31.9,25.4,27.5,22.5,75.5,ENE,17.5,1011.0,0.0,7.0,2.9,10.6,12.6,48698,NA,NA,NA
2023-03-14,31.0,24.9,27.2,21.6,72.2,NE,16.8,1010.2,0.0,7.0,2.0,6.9,12.2,48698,NA,NA,NA
2023-03-15,30.5,24.3,26.8,21.8,74.2,NE,16.4,1010.1,0.0,6.9,2.0,6.2,12.5,48698,NA,NA,NA
2023-03-16,31.3,25.1,27.5,22.1,73.8,NE,16.4,1011.1,0.0,7.0,1.9,8.6,13.2,48698,NA,NA,NA
2023-03-17,31.7,25.2,27.9,22.8,75.0,ENE,15.8,1011.3,0.0,7.0,1.6,10.7,12.9,48698,NA,NA,NA
2023-03-18,31.9,25.4,27.8,23.1,76.1,NE,14.4,1010.5,0.0,7.0,1.8,10.2,11.9,48698,NA,NA,NA
2023-03-19,32.3,26.1,28.1,23.6,77.3,NE,14.3,1009.7,0.0,7.0,1.5,9.5,12.1,48698,NA,NA,NA
2023-03-20,32.3,26.4,28.2,24.0,78.6,ENE,13.4,1009.1,Tr,7.0,2.2,5.7,12.2,48698,NA,NA,NA
2023-03-21,32.6,23.4,27.3,23.6,81.2,ENE,11.2,1009.6,6.2,7.0,2.1,6.2,10.4,48698,NA,NA,NA
2023-03-22,32.6,22.8,28.1,23.8,78.3,ENE,9.0,1008.8,0.0,7.0,1.8,4.5,11.9,48698,NA,NA,NA
2023-03-23,32.8,25.7,28.2,23.8,77.6,ENE,10.5,1008.3,0.0,7.0,1.8,6.8,13.5,48698,NA,NA,NA
2023-03-24,33.2,26.0,28.9,23.9,75.9,ENE,9.7,1008.8,Tr,6.9,1.7,10.0,12.6,48698,NA,NA,NA
2023-03-25,33.1,24.7,27.5,24.0,82.7,NE,6.2,1009.7,7.4,7.0,2.8,6.8,8.8,48698,NA,NA,NA
2023-03-26,32.5,24.3,26.1,23.1,83.0,ESE,6.7,1009.9,5.6,7.1,2.4,2.6,9.5,48698,NA,NA,NA
2023-03-27,31.8,23.5,26.8,23.4,82.5,E,6.3,1009.2,20.0,7.1,3.2,5.2,10.8,48698,NA,NA,NA
2023-03-28,32.4,22.9,27.1,23.9,82.7,ENE,5.9,1009.5,Tr,7.0,1.8,0.0,11.4,48698,NA,NA,NA
2023-03-29,33.5,26.0,29.1,23.7,74.1,NE,10.7,1010.1,Tr,6.9,2.1,10.4,12.9,48698,NA,NA,NA
2023-03-30,33.6,26.3,29,23.6,73.9,NE,11.8,1009.5,0.0,7.0,1.8,8.7,12.5,48698,NA,NA,NA
2023-03-31,32.9,24.0,28.3,23.2,75.3,NE,9.0,1009.5,9.2,7.0,2.2,8.8,10.8,48698,NA,NA,NA
2023-03-31,32.9,24.0,28.3,23.2,75.3,NE,9.0,1009.5,9.2,7.0,2.2,8.8,10.8,48698,NA,NA,NA
2023-04-01,33.0,26.9,28.8,23.6,74.5,ENE,9.7,1009.5,Tr,7.0,2.8,6.9,13.5,48698,NA,NA,NA
2023-04-01,33.0,26.9,28.8,23.6,74.5,ENE,9.7,1009.5,Tr,7.0,2.8,6.9,13.5,48698,NA,NA,NA
2023-04-02,31.9,23.8,27.4,23.9,83.0,ENE,6.5,1009.5,91.6,7.1,3.4,1.6,8.8,48698,NA,NA,NA
2023-04-03,32.5,24.2,26.8,23.2,82.0,ENE,5.6,1009.1,23.8,7.4,2.6,5.7,9.1,48698,NA,NA,NA
2023-04-04,32.2,24.1,27.7,23.3,76.8,WNW,5.9,1009.2,Tr,7.1,1.9,0.0,9.1,48698,NA,NA,NA
2023-04-05,33.8,24.8,28.3,24.0,78.6,SSW,6.8,1009.0,Tr,7.0,2.9,9.5,10.5,48698,NA,NA,NA
2023-04-06,31.3,24.5,27.4,23.7,80.3,ENE,5.6,1009.8,Tr,7.0,1.8,0.0,9.0,48698,NA,NA,NA
2023-04-07,32.0,26.1,28.2,23.8,77.3,SSW,5.6,1009.8,0.2,7.0,1.4,3.7,10.5,48698,NA,NA,NA
2023-04-08,33.3,25.4,27.4,23.5,79.8,ENE,6.4,1011.3,1.0,7.0,1.9,0.8,8.9,48698,NA,NA,NA
2023-04-09,33.4,25.9,28.1,24.0,79.4,NE,7.7,1011.8,Tr,7.0,2.4,6.5,12.8,48698,NA,NA,NA
2023-04-10,33.1,25.9,28.9,23.5,73.6,NE,9.4,1011.3,0.0,7.0,1.4,9.2,11.6,48698,NA,NA,NA
2023-04-11,33.5,25.7,28.6,24.0,77.2,ENE,7.3,1010.2,0.2,7.0,1.6,8.7,8.9,48698,NA,NA,NA
2023-04-12,33.4,26.0,28.9,23.9,75.0,ENE,9.2,1009.6,0.0,6.9,1.4,10.3,9.8,48698,NA,NA,NA
2023-04-13,34.3,27.3,29.6,24.7,76.3,ESE,6.8,1009.5,Tr,7.0,2.4,8.7,8.5,48698,NA,NA,NA
2023-04-14,32.8,25.5,28.3,24.4,80.4,ENE,6.4,1009.3,3.2,7.0,1.9,5.5,7.5,48698,NA,NA,NA
2023-04-15,33.3,25.9,29.1,24.9,78.8,ESE,9.3,1008.9,9.2,7.0,2.2,7.2,8.5,48698,NA,NA,NA
2023-04-16,33.0,25.4,28.4,24.2,78.8,SSW,5.9,1008.4,20.0,7.0,2.2,6.6,6.2,48698,NA,NA,NA
2023-04-17,33.2,23.0,28,23.8,78.3,SW,6.4,1009.2,17.0,7.0,2.4,3.8,9.6,48698,NA,NA,NA
2023-04-18,33.7,26.8,29,24.7,78.7,E,6.6,1010.1,2.6,7.0,1.8,5.9,9.8,48698,NA,NA,NA
2023-04-19,34.1,27.8,29.7,24.6,75.3,SE,10.3,1009.1,Tr,7.0,2.0,8.0,11.8,48698,NA,NA,NA
2023-04-20,31.7,25.0,28.5,24.1,77.3,S,7.4,1007.2,0.4,7.0,2.1,4.0,11.8,48698,NA,NA,NA
2023-04-21,31.5,25.1,28.4,23.7,76.0,WSW,4.7,1007.2,1.4,7.0,2.2,1.9,11.4,48698,NA,NA,NA
2023-04-22,33.1,25.9,29.5,24.7,75.9,SSE,10.3,1007.3,0.0,7.0,1.8,5.7,13.0,48698,NA,NA,NA
2023-04-23,33.7,28.1,29.6,24.4,74.2,SE,13.3,1007.9,0.0,7.0,1.9,6.3,12.8,48698,NA,NA,NA
2023-04-24,33.2,26.8,29.5,24.6,75.8,ESE,9.1,1008.6,4.0,7.0,1.6,9.2,13.2,48698,NA,NA,NA
2023-04-25,33.3,26.1,29.4,24.4,75.5,ENE,9.7,1008.6,0.8,7.0,2.2,8.7,12.6,48698,NA,NA,NA
2023-04-26,32.9,26.4,28.8,24.3,76.6,ENE,6.6,1007.9,Tr,7.0,1.5,3.9,11.1,48698,NA,NA,NA
2023-04-27,33.0,27.0,29.5,24.6,75.6,E,8.9,1008.1,0.6,7.0,2.1,8.5,12.5,48698,NA,NA,NA
2023-04-28,32.7,27.1,29.3,24.6,76.6,E,7.9,1008.8,Tr,6.9,1.9,6.3,11.0,48698,NA,NA,NA
2023-04-29,32.8,26.4,28.4,24.3,79.1,NE,5.3,1008.5,0.8,7.0,1.8,4.8,11.9,48698,NA,NA,NA
2023-04-30,34.0,25.0,28.2,24.8,83.6,ENE,6.0,1007.6,46.6,7.0,2.9,8.0,8.5,48698,NA,NA,NA
2023-05-01,33.2,26.6,28.9,24.6,77.8,ENE,6.7,1007.7,0.0,7.0,2.6,4.3,13.0,48698,NA,NA,NA
2023-05-01,33.2,26.6,28.9,24.6,77.8,ENE,6.7,1007.7,0.0,7.0,2.6,4.3,13.0,48698,NA,NA,NA
2023-05-02,33.5,27.4,29.9,24.7,74.4,ENE,9.5,1008.0,Tr,7.0,2.2,10.0,12.5,48698,NA,NA,NA
2023-05-03,33.0,27.4,30.2,24.6,73.1,E,10.9,1008.8,0.0,6.9,1.8,9.2,13.4,48698,NA,NA,NA
2023-05-04,33.6,26.9,29.1,24.5,76.8,NE,6.0,1009.1,Tr,7.0,2.4,6.5,11.0,48698,NA,NA,NA
2023-05-05,34.2,27.0,28.9,24.7,78.7,ENE,5.4,1007.4,20.0,7.0,2.1,7.3,10.5,48698,NA,NA,NA
2023-05-06,32.3,26.1,28.8,24.2,76.8,W,6.5,1006.7,0.0,7.0,2.0,4.8,10.5,48698,NA,NA,NA
2023-05-07,33.6,26.0,29.1,24.2,76.2,SW,7.1,1007.4,1.2,7.2,2.4,5.3,14.0,48698,NA,NA,NA
2023-05-08,32.5,27.5,29.7,23.8,71.0,SW,8.5,1007.4,0.0,7.0,1.5,0.8,14.2,48698,NA,NA,NA
2023-05-09,33.1,26.9,29.5,23.3,70.4,SSW,10.8,1008.2,Tr,7.0,1.5,5.4,13.2,48698,NA,NA,NA
2023-05-10,33.2,28.3,30.6,23.7,67.5,SSE,14.3,1008.1,0.0,7.0,1.9,5.9,15.2,48698,NA,NA,NA
2023-05-11,34.0,28.7,30.7,24.6,70.6,SE,15.0,1009.1,0.0,7.0,2.0,8.4,12.6,48698,NA,NA,NA
2023-05-12,33.7,27.9,30.2,24.6,72.8,ESE,14.1,1010.1,0.0,6.5,1.8,8.5,14.1,48698,NA,NA,NA
2023-05-13,34.2,27.7,30.5,24.1,70.1,ESE,11.0,1010.6,0.0,6.2,1.4,11.5,14.2,48698,NA,NA,NA
2023-05-14,35.0,28.8,31,24.4,69.3,SE,13.0,1010.9,0.0,7.0,1.8,9.5,14.0,48698,NA,NA,NA
2023-05-15,34.1,27.2,29.6,24.5,75.3,SE,8.0,1010.8,0.0,7.0,1.9,8.3,13.4,48698,NA,NA,NA
2023-05-16,33.5,24.1,28,23.9,79.4,SSE,7.0,1011.8,6.6,6.8,1.9,6.7,11.4,48698,NA,NA,NA
2023-05-17,31.3,23.9,28.6,24.3,78.0,SSE,8.3,1011.8,10.0,7.0,1.9,3.5,11.8,48698,NA,NA,NA
2023-05-18,32.2,23.4,27.6,24.4,83.0,E,4.8,1012.0,25.0,7.0,2.1,4.5,9.0,48698,NA,NA,NA
2023-05-19,32.8,25.6,29.2,24.4,76.4,W,6.0,1011.1,4.0,7.0,2.6,6.4,12.0,48698,NA,NA,NA
2023-05-20,32.4,27.1,29.5,24.5,74.6,SW,6.6,1010.2,1.0,7.0,2.5,2.3,12.0,48698,NA,NA,NA
2023-05-21,32.1,23.6,28.7,24.1,77.3,S,9.1,1011.0,3.4,7.2,2.5,5.8,11.1,48698,NA,NA,NA
2023-05-22,32.2,24.1,28,23.8,78.1,SSW,5.4,1011.6,0.4,7.1,1.2,0.0,12.1,48698,NA,NA,NA
2023-05-23,33.4,25.6,29.5,23.7,72.0,SSW,9.3,1011.7,0.4,7.0,1.8,11.3,12.5,48698,NA,NA,NA
2023-05-24,33.7,25.5,29.7,23.9,71.8,SW,7.2,1011.4,0.0,6.8,1.4,8.8,13.2,48698,NA,NA,NA
2023-05-25,33.1,28.6,30.5,24.0,68.9,S,12.6,1011.2,0.0,6.6,1.5,7.7,12.6,48698,NA,NA,NA
2023-05-26,33.2,25.1,29.6,24.4,74.5,S,11.4,1011.2,30.0,7.0,2.6,6.1,10.6,48698,NA,NA,NA
2023-05-27,32.2,25.0,29.1,24.4,75.8,SSW,5.9,1010.3,0.0,7.1,1.4,3.2,11.1,48698,NA,NA,NA
2023-05-28,33.0,27.3,29.3,23.9,73.4,SW,5.3,1008.8,Tr,7.0,2.4,6.0,10.2,48698,NA,NA,NA
2023-05-29,32.9,24.6,29.4,23.8,72.5,SW,8.2,1009.2,11.0,7.1,1.6,6.6,13.8,48698,NA,NA,NA
2023-05-30,33.7,27.9,30.5,23.8,68.0,SW,6.9,1009.4,0.0,7.0,1.8,9.5,13.2,48698,NA,NA,NA
2023-05-31,33.4,28.5,29.7,24.7,74.9,SSW,10.2,1009.6,0.0,6.9,1.6,5.0,13.8,48698,NA,NA,NA
2023-05-31,33.4,28.5,29.7,24.7,74.9,SSW,10.2,1009.6,0.0,6.9,1.6,5.0,13.8,48698,NA,NA,NA
2023-06-01,33.2,24.5,29.2,24.2,76.0,SSW,11.4,1009.4,16.0,7.2,2.5,10.9,11.1,48698,NA,NA,NA
2023-06-01,33.2,24.5,29.2,24.2,76.0,SSW,11.4,1009.4,16.0,7.2,2.5,10.9,11.1,48698,NA,NA,NA
2023-06-02,32.6,23.9,27.7,23.0,75.0,SSW,5.7,1009.6,0.6,7.0,1.2,0.0,14.2,48698,NA,NA,NA
2023-06-03,33.2,28.1,30.2,24.9,74.0,S,12.8,1009.9,Tr,7.0,2.6,9.9,10.8,48698,NA,NA,NA
2023-06-04,33.0,24.2,28.7,25.3,82.5,SSE,7.3,1009.9,52.4,7.1,2.8,4.3,8.8,48698,NA,NA,NA
2023-06-05,32.3,23.9,27.4,23.4,78.3,SSW,5.6,1009.1,2.0,7.0,1.0,3.0,12.5,48698,NA,NA,NA
2023-06-06,33.5,25.4,29.1,23.6,73.9,SSW,6.4,1009.3,2.6,7.0,2.1,10.6,12.3,48698,NA,NA,NA
2023-06-07,31.0,25.4,29.1,24.2,75.2,S,9.8,1009.8,0.0,7.0,2.4,0.5,12.2,48698,NA,NA,NA
2023-06-08,32.1,26.9,29.1,24.4,76.0,S,9.5,1010.3,Tr,7.0,1.9,8.0,11.0,48698,NA,NA,NA
2023-06-09,32.5,27.6,29.5,24.2,73.4,S,10.1,1009.5,2.0,7.0,1.8,7.9,13.8,48698,NA,NA,NA
2023-06-10,32.7,28.0,29.9,24.1,71.4,S,13.6,1008.8,0.0,7.0,2.4,8.5,13.8,48698,NA,NA,NA
2023-06-11,32.8,26.3,29.8,24.1,72.2,SSE,14.7,1008.6,0.4,6.9,2.2,9.1,13.0,48698,NA,NA,NA
2023-06-12,32.1,23.9,28.9,24.3,77.5,SSE,14.3,1009.1,46.0,7.2,2.2,9.6,10.8,48698,NA,NA,NA
2023-06-13,31.9,23.8,27.6,24.1,80.6,SSW,7.3,1009.2,0.6,7.0,2.8,1.3,11.1,48698,NA,NA,NA
2023-06-14,32.5,26.7,29.1,24.1,75.1,S,11.0,1010.0,0.4,7.0,2.1,8.6,13.0,48698,NA,NA,NA
2023-06-15,31.3,26.3,28.6,24.4,78.0,S,6.1,1010.4,0.0,7.0,2.0,1.4,13.1,48698,NA,NA,NA
2023-06-16,32.2,27.6,29.6,24.6,74.7,SSE,10.8,1009.7,Tr,7.0,2.0,5.5,12.0,48698,NA,NA,NA
2023-06-17,32.5,28.4,30.2,24.5,72.1,S,12.9,1009.3,0.0,7.0,1.9,9.6,14.0,48698,NA,NA,NA
2023-06-18,33.3,24.0,29.1,24.3,76.4,SSE,10.2,1010.1,9.0,7.1,2.0,6.6,11.6,48698,NA,NA,NA
2023-06-19,33.0,23.6,28.5,24.2,77.3,ENE,5.6,1010.0,Tr,7.0,1.4,2.5,12.0,48698,NA,NA,NA
2023-06-20,33.3,27.3,29.5,24.7,76.1,SE,12.4,1009.9,3.0,7.0,1.7,5.8,12.2,48698,NA,NA,NA
2023-06-21,33.0,28.1,29.9,24.7,74.1,SSE,15.3,1010.2,Tr,7.0,2.0,8.8,13.8,48698,NA,NA,NA
2023-06-22,32.5,27.6,30,24.2,71.5,SSE,14.8,1010.0,0.0,7.0,1.6,9.4,13.6,48698,NA,NA,NA
2023-06-23,32.8,28.0,30,24.5,72.9,SE,12.7,1009.1,0.0,7.0,1.6,9.5,12.8,48698,NA,NA,NA
2023-06-24,32.7,25.9,28.9,24.0,75.7,ESE,6.9,1008.9,Tr,7.0,3.1,7.0,11.2,48698,NA,NA,NA
2023-06-25,32.8,26.7,28.7,23.3,73.1,S,6.4,1008.6,Tr,7.0,2.0,7.0,10.4,48698,NA,NA,NA
2023-06-26,32.8,24.7,28.6,23.5,75.1,SW,5.6,1009.3,1.8,7.0,2.1,7.8,11.5,48698,NA,NA,NA
2023-06-27,32.2,23.6,28.6,23.2,73.7,W,5.7,1009.4,39.0,7.1,2.8,2.6,10.7,48698,NA,NA,NA
2023-06-28,31.6,23.5,28.2,23.8,77.7,SSW,7.9,1010.8,17.0,7.0,2.1,4.1,11.9,48698,NA,NA,NA
2023-06-29,31.4,23.8,29.2,24.1,74.1,SSW,7.9,1010.4,0.0,7.0,1.9,5.3,12.0,48698,NA,NA,NA
2023-06-30,32.4,24.4,29,24.3,76.5,S,11.1,1009.6,36.0,7.1,2.0,9.8,11.5,48698,NA,NA,NA
2023-07-01,30.6,24.0,28.2,23.5,76.0,SW,9.4,1010.5,0.6,7.0,2.0,4.2,13.0,48698,NA,NA,NA
2023-07-01,30.6,24.0,28.2,23.5,76.0,SW,9.4,1010.5,0.6,7.0,2.0,4.2,13.0,48698,NA,NA,NA
2023-07-02,31.3,25.6,28.6,23.5,74.2,SSW,8.9,1011.1,Tr,7.1,2.0,3.3,14.8,48698,NA,NA,NA
2023-07-03,32.7,28.2,29.7,24.4,73.9,SSE,12.9,1010.8,Tr,7.0,2.1,3.4,14.2,48698,NA,NA,NA
2023-07-04,32.5,27.8,29.2,24.4,76.0,SE,12.5,1009.9,0.2,7.0,2.1,3.6,13.5,48698,NA,NA,NA
2023-07-05,32.9,26.9,29.8,24.0,71.6,ESE,10.6,1009.0,Tr,7.0,2.1,8.1,14.5,48698,NA,NA,NA
2023-07-06,33.6,25.9,28.2,23.3,75.9,ESE,7.9,1010.2,1.2,7.4,2.0,7.9,13.2,48698,NA,NA,NA
2023-07-07,31.7,25.7,28,23.1,73.9,SSE,7.1,1011.0,0.0,7.0,1.7,0.0,12.7,48698,NA,NA,NA
2023-07-08,32.0,23.9,27.7,23.7,79.4,S,7.5,1011.2,14.2,7.1,2.6,5.7,10.6,48698,NA,NA,NA
2023-07-09,32.2,25.2,29.2,24.0,75.2,S,13.1,1010.1,10.0,7.1,2.5,6.8,12.0,48698,NA,NA,NA
2023-07-10,32.5,24.7,27.4,24.5,84.3,ENE,5.2,1009.8,7.0,7.0,2.4,6.0,9.2,48698,NA,NA,NA
2023-07-11,31.0,25.3,27.6,23.3,77.8,SW,6.4,1010.3,1.8,7.2,3.2,6.1,11.0,48698,NA,NA,NA
2023-07-12,30.4,25.1,26.8,23.6,82.3,S,6.7,1010.7,3.0,7.1,2.4,0.0,11.9,48698,NA,NA,NA
2023-07-13,32.0,27.1,29.3,23.9,73.2,S,7.7,1010.7,0.0,6.9,2.0,10.5,13.6,48698,NA,NA,NA
2023-07-14,32.9,23.4,28.6,23.6,76.4,SSW,8.2,1010.9,40.0,7.2,2.5,10.1,11.1,48698,NA,NA,NA
2023-07-15,30.3,22.9,26.7,24.0,85.2,S,5.5,1011.1,4.6,7.4,1.8,0.0,10.3,48698,NA,NA,NA
